id,postcode,locality,long,lat,dc,show
16223,6166,MUNSTER,115.790704,-32.158361,BIBRA LAKE DC,0
16224,6166,WATTLEUP,115.790704,-32.158361,BIBRA LAKE DC,0
16225,6167,ANKETELL,115.835308,-32.223657,ROCKINGHAM DC,0
16226,6167,BERTRAM,115.835308,-32.223657,ROCKINGHAM DC,0
16227,6167,CALISTA,115.835308,-32.223657,ROCKINGHAM DC,0
16228,6167,CASUARINA,115.835308,-32.223657,ROCKINGHAM DC,0
16229,6167,KWINANA BEACH,115.835308,-32.223657,ROCKINGHAM DC,0
16230,6167,KWINANA TOWN CENTRE,115.835308,-32.223657,ROCKINGHAM DC,0
16231,6167,MANDOGALUP,115.835308,-32.223657,ROCKINGHAM DC,0
16232,6167,MEDINA,115.835308,-32.223657,ROCKINGHAM DC,0
16233,6167,ORELIA,115.835308,-32.223657,ROCKINGHAM DC,0
16234,6167,PARMELIA,115.835308,-32.223657,ROCKINGHAM DC,0
16235,6167,POSTANS,115.835308,-32.223657,ROCKINGHAM DC,0
16236,6167,THE SPECTACLES,115.835308,-32.223657,ROCKINGHAM DC,0
16237,6167,WANDI,115.835308,-32.223657,ROCKINGHAM DC,0
16238,6168,COOLOONGUP,115.75773,-32.281957,ROCKINGHAM DC,0
16239,6168,EAST ROCKINGHAM,115.75773,-32.281957,ROCKINGHAM DC,0
16240,6168,GARDEN ISLAND,115.75773,-32.281957,ROCKINGHAM DC,0
16241,6168,HILLMAN,115.75773,-32.281957,ROCKINGHAM DC,0
16242,6168,PERON,115.75773,-32.281957,ROCKINGHAM DC,0
16243,6168,ROCKINGHAM,115.75773,-32.281957,ROCKINGHAM DC,0
16244,6168,ROCKINGHAM BEACH,115.75773,-32.281957,ROCKINGHAM DC,0
16245,6168,ROCKINGHAM DC,115.75773,-32.281957,Perth Metro,0
16246,6169,SAFETY BAY,115.763949,-32.338504,ROCKINGHAM DC,0
16247,6169,SHOALWATER,115.763949,-32.338504,ROCKINGHAM DC,0
16248,6169,WAIKIKI,115.763949,-32.338504,ROCKINGHAM DC,0
16249,6169,WARNBRO,115.763949,-32.338504,ROCKINGHAM DC,0
16250,6170,LEDA,115.835972,-32.265645,ROCKINGHAM DC,0
16251,6170,WELLARD,115.835972,-32.265645,ROCKINGHAM DC,0
16252,6171,BALDIVIS,115.833257,-32.328863,ROCKINGHAM DC,0
16253,6172,PORT KENNEDY,115.753147,-32.37547,ROCKINGHAM DC,0
16254,6173,SECRET HARBOUR,115.757908,-32.407414,MANDURAH DC,0
16255,6174,GOLDEN BAY,115.760224,-32.42656,MANDURAH DC,0
16256,6175,SINGLETON,115.755289,-32.445896,MANDURAH DC,0
16257,6176,KARNUP,115.814323,-32.421669,ROCKINGHAM DC,0
48,6180,LAKELANDS,115.728286,-32.557981,MANDURAH DC,0
49,6180,PARKLANDS,115.728286,-32.557981,MANDURAH DC,0
50,6181,STAKE HILL,115.728286,-32.557981,,0
51,6182,KERALUP,115.832257,-32.44631007,,0
16258,6207,MYARA,115.959595,-32.514294,MANDURAH DC,0
16259,6207,NAMBEELUP,115.959595,-32.514294,MANDURAH DC,0
16260,6207,NORTH DANDALUP,115.959595,-32.514294,MANDURAH DC,0
16261,6207,SOLUS,115.959595,-32.514294,MANDURAH DC,0
16262,6207,WHITTAKER,115.959595,-32.514294,MANDURAH DC,0
16263,6208,BLYTHEWOOD,115.847592,-32.630616,MANDURAH DC,0
16264,6208,FAIRBRIDGE,115.847592,-32.630616,MANDURAH DC,0
16265,6208,MEELON,115.847592,-32.630616,MANDURAH DC,0
16266,6208,NIRIMBA,115.847592,-32.630616,MANDURAH DC,0
16267,6208,NORTH YUNDERUP,115.847592,-32.630616,MANDURAH DC,0
16268,6208,OAKLEY,115.847592,-32.630616,MANDURAH DC,0
16269,6208,PINJARRA,115.847592,-32.630616,MANDURAH DC,0
16270,6208,POINT GREY,115.847592,-32.630616,MANDURAH DC,0
16271,6208,RAVENSWOOD,115.847592,-32.630616,MANDURAH DC,0
16272,6208,SOUTH YUNDERUP,115.847592,-32.630616,MANDURAH DC,0
16273,6208,WEST PINJARRA,115.847592,-32.630616,MANDURAH DC,0
52,6209,BARRAGUP,115.728286,-32.557981,,0
53,6209,FURNISSDALE,115.728286,-32.557981,MANDURAH DC,0
16274,6210,BARRAGUP,115.728286,-32.557981,Mandurah,0
16275,6210,BOUVARD,115.728286,-32.557981,Mandurah,0
16276,6210,CLIFTON,115.728286,-32.557981,Mandurah,0
16277,6210,COODANUP,115.728286,-32.557981,MANDURAH DC,0
16278,6210,DAWESVILLE,115.728286,-32.557981,Mandurah,0
16279,6210,DUDLEY PARK,115.728286,-32.557981,MANDURAH DC,0
16280,6210,ERSKINE,115.728286,-32.557981,MANDURAH DC,0
16281,6210,FALCON,115.728286,-32.557981,MANDURAH DC,0
16282,6210,FURNISSDALE,115.728286,-32.557981,Mandurah,0
16283,6210,GREENFIELDS,115.728286,-32.557981,MANDURAH DC,0
16284,6210,HALLS HEAD,115.728286,-32.557981,MANDURAH DC,0
16285,6210,HERRON,115.728286,-32.557981,Mandurah,0
16286,6210,LAKELANDS,115.728286,-32.557981,Mandurah,0
16287,6210,MADORA BAY,115.728286,-32.557981,MANDURAH DC,0
16288,6210,MANDURAH,115.728286,-32.557981,MANDURAH DC,0
16289,6210,MANDURAH DC,115.728286,-32.557981,Mandurah,0
16290,6210,MANDURAH EAST,115.728286,-32.557981,MANDURAH DC,0
16291,6210,MANDURAH NORTH,115.728286,-32.557981,MANDURAH DC,0
16292,6210,MEADOW SPRINGS,115.728286,-32.557981,MANDURAH DC,0
16293,6210,PARKLANDS,115.728286,-32.557981,Mandurah,0
16294,6210,SAN REMO,115.728286,-32.557981,MANDURAH DC,0
16295,6210,SILVER SANDS,115.728286,-32.557981,MANDURAH DC,0
16296,6210,STAKE HILL,115.728286,-32.557981,Mandurah,0
16297,6210,WANNANUP,115.728286,-32.557981,MANDURAH DC,0
54,6211,BOUVARD,115.728286,-32.557981,MANDURAH DC,0
55,6211,CLIFTON,115.728286,-32.557981,MANDURAH DC,0
56,6211,DAWESVILLE,115.728286,-32.557981,MANDURAH DC,0
57,6211,HERRON,115.728286,-32.557981,MANDURAH DC,0
16298,6213,BANKSIADALE,116.128249,-32.702065,MANDURAH DC,0
16299,6213,DWELLINGUP,116.128249,-32.702065,MANDURAH DC,0
16300,6213,ETMILYN,116.128249,-32.702065,MANDURAH DC,0
16301,6213,HOLYOAKE,116.128249,-32.702065,MANDURAH DC,0
16302,6213,INGLEHOPE,116.128249,-32.702065,MANDURAH DC,0
16303,6213,MARRINUP,116.128249,-32.702065,MANDURAH DC,0
16304,6213,TEESDALE,116.128249,-32.702065,MANDURAH DC,0
16305,6214,BIRCHMONT,115.859383,-32.750429,MANDURAH DC,0
16306,6214,COOLUP,115.859383,-32.750429,MANDURAH DC,0
16307,6214,WEST COOLUP,115.859383,-32.750429,MANDURAH DC,0
16308,6215,HAMEL,115.896715,-32.853807,WAROONA LPO,0
16309,6215,LAKE CLIFTON,115.896715,-32.853807,WAROONA LPO,0
